	kaliumjodide/zinkchloride/natriumfluoride/koper(ii)chloride/mangaan(ii)chloride/natriumseleniet concentraat voor oplossing voor infusie	milliliter	B05XA31	Active	1,234.56	1	kaliumjodide/zinkchloride/natriumfluoride/koper(ii)chloride/mangaan(ii)chloride/natriumseleniet concentraat voor oplossing voor infusie	[All]	Concentraat voor oplossing voor infusie
	kaliumjodide/zinkgluconaat/natriumseleniet/koper(ii)gluconaat/mangaan(ii)gluconaat concentraat voor oplossing voor infusie	milliliter	B05XA31	Active	1,234.56	1	kaliumjodide/zinkgluconaat/natriumseleniet/koper(ii)gluconaat/mangaan(ii)gluconaat concentraat voor oplossing voor infusie	[All]	Concentraat voor oplossing voor infusie
	kaliumperchloraat	milligram	H03BC01	Active	1,234.56	1	kaliumperchloraat	[All]	Capsule
	kaliumwaterstoftartraat	milligram	A12BA03	Active	1,234.56	1	kaliumwaterstoftartraat	[All]	Suspensie voor oraal gebruik
	kamfer/eucalyptus/terpentijn/marjolein preparaat zalf voor inhalatiedamp	gram	R05X	Active	1,234.56	1	kamfer/eucalyptus/terpentijn/marjolein preparaat zalf voor inhalatiedamp	[All]	Zalf voor inhalatiedamp
	kamfer/levomenthol/eucalyptus zalf voor inhalatiedamp	gram	R05X	Active	1,234.56	1	kamfer/levomenthol/eucalyptus zalf voor inhalatiedamp	[All]	Zalf voor inhalatiedamp
	kamfer/levomenthol/eucalyptus/terpentijn/thymol zalf voor inhalatiedamp	gram	R05X	Active	1,234.56	1	kamfer/levomenthol/eucalyptus/terpentijn/thymol zalf voor inhalatiedamp	[All]	Zalf voor inhalatiedamp
	kanamycine	milligram	J01GB04	Active	1,234.56	1	kanamycine	[All]	Injectievloeistof
	ketamine	milligram	N01AX03	Active	1,234.56	1	ketamine	[All]	Creme
	ketanserine	milligram	C02KD01, C02KD01, C02KD01	Active	1,234.56	1	ketanserine	[All]	Injectievloeistof;Tablet;Injectie/infuus
	ketoconazol	milligram	J02AB02, D01AC08, D01AC08	Active	1,234.56	1	ketoconazol	[All]	Tablet;Creme;Shampoo
	ketoprofen	milligram	M01AE03	Active	1,234.56	1	ketoprofen	[All]	Tablet
	ketorolac	milligram	S01BC05	Active	1,234.56	1	ketorolac	[All]	Oogdruppels
	ketotifen	milligram	R06AX17, R06AX17, S01GX08	Active	1,234.56	1	ketotifen	[All]	Stroop;Tablet;Oogdruppels
	kinidine	milligram	C01BA01, C01BA01	Active	1,234.56	1	kinidine	[All]	Dragee;Capsule
	kinine	milligram	P01BC01, P01BC01	Active	1,234.56	1	kinine	[All]	Concentraat voor oplossing voor infusie;Tablet
	klimop	milligram	R05CA12	Active	1,234.56	1	klimop	[All]	Stroop
	kool, geactiveerd	milligram	A07BA01, A07BA01, A07BA01	Active	1,234.56	1	kool, geactiveerd	[All]	Tablet;Capsule;Granulaat voor orale suspensie
	koolteer preparaat	milligram	D05AA, D05AA, D05AA, D05AA	Active	1,234.56	1	koolteer preparaat	[All]	Creme;Zalf;Emulsie voor cutaan gebruik;Shampoo
	koolteer preparaat/zwavel creme	gram	D05AA	Active	1,234.56	1	koolteer preparaat/zwavel creme	[All]	Creme
	koper	vierkante millimeter	G02BA02	Active	1,234.56	1	koper	[All]	Iud (intra uterine device)
	krypton kr-81m	megabecquerel	V09EX01	Active	1,234.56	1	krypton kr-81m	[All]	Radionuclide generator
	labetalol	milligram	C07AG01, C07AG01, C07AG01, C07AG01	Active	1,234.56	1	labetalol	[All]	Tablet;Injectievloeistof;Injectie/infuus;Capsule
	labetalol/glucose injectievloeistof	milliliter	C07AG01	Active	1,234.56	1	labetalol/glucose injectievloeistof	[All]	Injectievloeistof
	lacidipine	milligram	C08CA09	Active	1,234.56	1	lacidipine	[All]	Tablet
	lacosamide	milligram	N03AX18, N03AX18, N03AX18	Active	1,234.56	1	lacosamide	[All]	Tablet;Infusievloeistof;Stroop
	lactitol	gram	A06AD12, A06AD12	Active	1,234.56	1	lactitol	[All]	Drank;Poeder voor oraal gebruik
	lactose	milligram	V04CX	Active	1,234.56	1	lactose	[All]	Drank
	lactulose	gram	A06AD11, V03AX	Active	1,234.56	1	lactulose	[All]	Stroop;Klysma
	lamivudine	milligram	J05AF05, J05AF05	Active	1,234.56	1	lamivudine	[All]	Drank;Filmomhulde tablet
	lamivudine/abacavir tablet	stuk	J05AR02	Active	1,234.56	1	lamivudine/abacavir tablet	[All]	Tablet
	lamivudine/abacavir/dolutegravir tablet	stuk	J05AR13	Active	1,234.56	1	lamivudine/abacavir/dolutegravir tablet	[All]	Tablet
	lamivudine/dolutegravir tablet	stuk	J05AR25	Active	1,234.56	1	lamivudine/dolutegravir tablet	[All]	Tablet
	lamivudine/tenofovir disoproxil/doravirine tablet	stuk	J05AR24	Active	1,234.56	1	lamivudine/tenofovir disoproxil/doravirine tablet	[All]	Tablet
	lamotrigine	milligram	N03AX09, N03AX09, N03AX09	Active	1,234.56	1	lamotrigine	[All]	Dispergeerbare tablet;Kauw-/dispergeerbare tablet;Zetpil
	lanadelumab	milligram	B06AC05	Active	1,234.56	1	lanadelumab	[All]	Injectievloeistof
	landiolol	milligram	C07AB14	Active	1,234.56	1	landiolol	[All]	Poeder voor oplossing voor infusie
	lanreotide	milligram	H01CB03, H01CB03	Active	1,234.56	1	lanreotide	[All]	Poeder voor injectievloeistof;Injectievloeistof
	lansoprazol	milligram	A02BC03	Active	1,234.56	1	lansoprazol	[All]	Maagsapresistente capsule
	lanthaancarbonaat	milligram	V03AE03, V03AE03	Active	1,234.56	1	lanthaancarbonaat	[All]	Kauwtablet;Poeder voor oraal gebruik
	lapatinib	milligram	L01EH01	Active	1,234.56	1	lapatinib	[All]	Tablet
	laronidase	eenheid	A16AB05, A16AB05	Active	1,234.56	1	laronidase	[All]	Concentraat voor oplossing voor infusie;Infuus
	larotrectinib	milligram	L01EX12, L01EX12	Active	1,234.56	1	larotrectinib	[All]	Capsule;Drank
	latanoprost	milligram	S01EE01	Active	1,234.56	1	latanoprost	[All]	Oogdruppels
	lauromacrogol 400	milligram	C05BB02	Active	1,234.56	1	lauromacrogol 400	[All]	Injectievloeistof
	lauromacrogol 400/oliezuur creme voor rectaal gebruik	gram	C05AX03	Active	1,234.56	1	lauromacrogol 400/oliezuur creme voor rectaal gebruik	[All]	Creme voor rectaal gebruik
	leflunomide	milligram	L04AA13	Active	1,234.56	1	leflunomide	[All]	Tablet
	lenalidomide	milligram	L04AX04	Active	1,234.56	1	lenalidomide	[All]	Capsule
	lenvatinib	milligram	L01EX08	Active	1,234.56	1	lenvatinib	[All]	Capsule
	leptospirosevaccin	miljoen ie	J07AX	Active	1,234.56	1	leptospirosevaccin	[All]	Suspensie voor injectie
	lercanidipine	milligram	C08CA13	Active	1,234.56	1	lercanidipine	[All]	Omhulde tablet
	letermovir	milligram	J05AX18, J05AX18	Active	1,234.56	1	letermovir	[All]	Tablet;Concentraat voor oplossing voor infusie
	letrozol	milligram	L02BG04	Active	1,234.56	1	letrozol	[All]	Omhulde tablet
	leuproreline	milligram	L02AE02, L02AE02, L02AE02	Active	1,234.56	1	leuproreline	[All]	Poeder voor injectievloeistof;Implantaat;Injectie
	levamisol	milligram	P02CE01	Active	1,234.56	1	levamisol	[All]	Tablet
	levertraan/biergist preparaat zalf voor rectaal gebruik	gram	C05AX03	Active	1,234.56	1	levertraan/biergist preparaat zalf voor rectaal gebruik	[All]	Zalf voor rectaal gebruik
	levertraan/biergist preparaat zetpil	stuk	C05AX03	Active	1,234.56	1	levertraan/biergist preparaat zetpil	[All]	Zetpil
	levetiracetam	milligram	N03AX14, N03AX14, N03AX14, N03AX14	Active	1,234.56	1	levetiracetam	[All]	Filmomhulde tablet;Drank;Concentraat voor oplossing voor infusie;Infusievloeistof
	levobupivacaine	milligram	N01BB10, N01BB10, N01BB10	Active	1,234.56	1	levobupivacaine	[All]	Injectievloeistof;Infusievloeistof;Injectie/infuus
	levocabastine	milligram	S01GX02, R01AC02	Active	1,234.56	1	levocabastine	[All]	Oogdruppels;Neusspray
	levocarnitine	milligram	A16AA01, A16AA01, A16AA01	Active	1,234.56	1	levocarnitine	[All]	Drank;Injectievloeistof;Tablet
	levocetirizine	milligram	R06AE09, R06AE09	Active	1,234.56	1	levocetirizine	[All]	Filmomhulde tablet;Drank
	levodopa/benserazide capsule	stuk	N04BA02	Active	1,234.56	1	levodopa/benserazide capsule	[All]	Capsule
	levodopa/benserazide capsule met gereguleerde afgifte	stuk	N04BA02	Active	1,234.56	1	levodopa/benserazide capsule met gereguleerde afgifte	[All]	Capsule met gereguleerde afgifte
	levodopa/benserazide dispergeerbare tablet	stuk	N04BA02	Active	1,234.56	1	levodopa/benserazide dispergeerbare tablet	[All]	Dispergeerbare tablet
	levodopa/benserazide tablet	stuk	N04BA02	Active	1,234.56	1	levodopa/benserazide tablet	[All]	Tablet
	levodopa/carbidopa gel voor gastro-enteraal gebruik	milliliter	N04BA02	Active	1,234.56	1	levodopa/carbidopa gel voor gastro-enteraal gebruik	[All]	Gel voor gastro-Enteraal gebruik
	levodopa/carbidopa tablet	stuk	N04BA02	Active	1,234.56	1	levodopa/carbidopa tablet	[All]	Tablet
	levodopa/carbidopa tablet met gereguleerde afgifte	stuk	N04BA02	Active	1,234.56	1	levodopa/carbidopa tablet met gereguleerde afgifte	[All]	Tablet met gereguleerde afgifte
	levodopa/carbidopa/entacapon gel voor gastro-enteraal gebruik	milliliter	N04BA03	Active	1,234.56	1	levodopa/carbidopa/entacapon gel voor gastro-enteraal gebruik	[All]	Gel voor gastro-Enteraal gebruik
	levodopa/carbidopa/entacapon tablet	stuk	N04BA03	Active	1,234.56	1	levodopa/carbidopa/entacapon tablet	[All]	Tablet
	levofloxacine	milligram	J01MA12, J01MA12, J01MA12	Active	1,234.56	1	levofloxacine	[All]	Omhulde tablet;Infusievloeistof;Vernevelvloeistof
	levomenthol	milligram	R05X, D04AX, D04AX, D04AX	Active	1,234.56	1	levomenthol	[All]	Vloeistof voor inhalatiedamp;Gel;Creme;Zalf
	levomenthol/koolteer preparaat shampoo	gram	D11AC	Active	1,234.56	1	levomenthol/koolteer preparaat shampoo	[All]	Shampoo
	levomepromazine	milligram	N05AA02, N05AA02, N05AA02	Active	1,234.56	1	levomepromazine	[All]	Injectievloeistof;Tablet;Injectie/infuus
	levonorgestrel	microgram	G02BA03, G03AD01	Active	1,234.56	1	levonorgestrel	[All]	Iud (intra uterine device);Tablet
	levosimendan	milligram	C01CX08	Active	1,234.56	1	levosimendan	[All]	Concentraat voor oplossing voor infusie
	levothyroxine	microgram	H03AA01, H03AA01, H03AA01, H03AA01	Active	1,234.56	1	levothyroxine	[All]	Tablet;Drank;Injectievloeistof;Capsule
	lidocaine	milligram	N01BB02, D04AB01, S02DA01, C05AD01, N01BB02, C01BB01, N01BB02, N01BB02, N01BB02, N01BB02, C01BB01, N01BB02, S01HA07, N01BB02, N01BB02, N01BB02	Active	1,234.56	1	lidocaine	[All]	Injectievloeistof;Zalf;Oordruppels;Creme voor rectaal gebruik;Gel voor oraal gebruik;Concentraat voor oplossing voor infusie;Spray;Gel;Vloeistof voor oromucosaal gebruik;Pleister;Injectie/infuus;Gel voor oromucosaal gebruik;Ooggel;Infusievloeistof;Neusspray;Gel voor intra-Uterien gebruik
	lidocaine/levomenthol gel	gram	D04AB01	Active	1,234.56	1	lidocaine/levomenthol gel	[All]	Gel
	lidocaine/prilocaine creme	gram	N01BB20	Active	1,234.56	1	lidocaine/prilocaine creme	[All]	Creme
	lidocaine/prilocaine pleister	stuk	N01BB20	Active	1,234.56	1	lidocaine/prilocaine pleister	[All]	Pleister
	lidocaine/tetracaine pleister	stuk	N01BB20	Active	1,234.56	1	lidocaine/tetracaine pleister	[All]	Pleister
	lidocaine/tetracaine zalf	gram	N01BB20	Active	1,234.56	1	lidocaine/tetracaine zalf	[All]	Zalf
	lidocaine/zinkoxide pasta voor cutaan gebruik	gram	D04AB01	Active	1,234.56	1	lidocaine/zinkoxide pasta voor cutaan gebruik	[All]	Pasta voor cutaan gebruik
	lidocaine/zinkoxide/bismutsubnitraat zalf voor rectaal gebruik	gram	C05AD01	Active	1,234.56	1	lidocaine/zinkoxide/bismutsubnitraat zalf voor rectaal gebruik	[All]	Zalf voor rectaal gebruik
	lidocaine/zinkoxide/bismutsubnitraat zetpil	stuk	C05AD01	Active	1,234.56	1	lidocaine/zinkoxide/bismutsubnitraat zetpil	[All]	Zetpil
	lidocaine/zinksulfaat creme voor rectaal gebruik	gram	C05AD01	Active	1,234.56	1	lidocaine/zinksulfaat creme voor rectaal gebruik	[All]	Creme voor rectaal gebruik
	lijnzaad preparaat/rhamnus frangula/senna granulaat	gram	A06AB20	Active	1,234.56	1	lijnzaad preparaat/rhamnus frangula/senna granulaat	[All]	Granulaat
	linaclotide	microgram	A06AX04	Active	1,234.56	1	linaclotide	[All]	Capsule
	linagliptine	milligram	A10BH05	Active	1,234.56	1	linagliptine	[All]	Tablet
	linezolid	milligram	J01XX08, J01XX08	Active	1,234.56	1	linezolid	[All]	Infusievloeistof;Filmomhulde tablet
	liothyronine	microgram	H03AA02, H03AA02	Active	1,234.56	1	liothyronine	[All]	Tablet;Injectievloeistof
	lipegfilgrastim	milligram	L03AA14, L03AA14	Active	1,234.56	1	lipegfilgrastim	[All]	Injectievloeistof;Injectie
	liraglutide	milligram	A10BJ02	Active	1,234.56	1	liraglutide	[All]	Injectievloeistof
	liraglutide/insuline degludec injectievloeistof	milliliter	A10AE56	Active	1,234.56	1	liraglutide/insuline degludec injectievloeistof	[All]	Injectievloeistof
	lisdexamfetamine	milligram	N06BA12	Active	1,234.56	1	lisdexamfetamine	[All]	Capsule
	lisinopril	milligram	C09AA03	Active	1,234.56	1	lisinopril	[All]	Tablet
	lithiumcarbonaat	milligram	N05AN01, N05AN01, N05AN01, N05AN01	Active	1,234.56	1	lithiumcarbonaat	[All]	Tablet met gereguleerde afgifte;Tablet;Capsule;Drank
	lithiumcitraat	milligram	N05AN01	Active	1,234.56	1	lithiumcitraat	[All]	Drank
	lixisenatide	microgram	A10BJ03	Active	1,234.56	1	lixisenatide	[All]	Injectievloeistof
	lomitapide	milligram	C10AX12	Active	1,234.56	1	lomitapide	[All]	Capsule
	lomustine	milligram	L01AD02	Active	1,234.56	1	lomustine	[All]	Capsule
	lonoctocog alfa	internationale eenheid	B02BD02	Active	1,234.56	1	lonoctocog alfa	[All]	Poeder voor injectievloeistof
	loperamide	milligram	A07DA03, A07DA03, A07DA03, A07DA03	Active	1,234.56	1	loperamide	[All]	Capsule;Drank;Smelttablet;Suspensie voor oraal gebruik
	loperamide/dimeticon tablet	stuk	A07DA53	Active	1,234.56	1	loperamide/dimeticon tablet	[All]	Tablet
	loprazolam	milligram	N05CD11	Active	1,234.56	1	loprazolam	[All]	Tablet
	loratadine	milligram	R06AX13, R06AX13, R06AX13	Active	1,234.56	1	loratadine	[All]	Tablet;Smelttablet;Filmomhulde tablet
	lorazepam	milligram	N05BA06, N05BA06, N05BA06, N05BA06	Active	1,234.56	1	lorazepam	[All]	Tablet;Injectievloeistof;Injectie/infuus;Drank
	lorlatinib	milligram	L01ED05	Active	1,234.56	1	lorlatinib	[All]	Tablet
	lormetazepam	milligram	N05CD06	Active	1,234.56	1	lormetazepam	[All]	Tablet
	losartan	milligram	C09CA01	Active	1,234.56	1	losartan	[All]	Filmomhulde tablet
	lumasiran	milligram	A16AX18	Active	1,234.56	1	lumasiran	[All]	Injectievloeistof
	lurasidon	milligram	N05AE05	Active	1,234.56	1	lurasidon	[All]	Tablet
	luspatercept	milligram	B03XA06	Active	1,234.56	1	luspatercept	[All]	Poeder voor injectievloeistof
	lutetium lu-177 oxodotreotide	megabecquerel	V10XX04, V10XX04	Active	1,234.56	1	lutetium lu-177 oxodotreotide	[All]	Infusievloeistof;Infuus
	lutetium lu-177 psma i&t	megabecquerel	V10XX	Active	1,234.56	1	lutetium lu-177 psma i&t	[All]	Infuus
	lutropine alfa	internationale eenheid	G03GA07	Active	1,234.56	1	lutropine alfa	[All]	Poeder voor injectievloeistof
	lymfocytenimmunoglobuline	milligram	L04AA03	Active	1,234.56	1	lymfocytenimmunoglobuline	[All]	Concentraat voor oplossing voor infusie
	lynestrenol	milligram	G03DC03	Active	1,234.56	1	lynestrenol	[All]	Tablet
	lysine	milligram	A16AA	Active	1,234.56	1	lysine	[All]	Capsule
	macitentan	milligram	C02KX04	Active	1,234.56	1	macitentan	[All]	Tablet
	macrogol	milligram	A06AD15, D02AX	Active	1,234.56	1	macrogol	[All]	Poeder voor drank;Zalf
	magnesiumchloride	milligram	A12CC01, A12CC01	Active	1,234.56	1	magnesiumchloride	[All]	Concentraat voor oplossing voor injectie;Concentraat voor oplossing voor infusie
	magnesiumcitraat	milligram	A12CC04	Active	1,234.56	1	magnesiumcitraat	[All]	Capsule
	magnesiumcitraat/gluconolacton/citroenzuur blaasspoeling	milliliter	B05CB10	Active	1,234.56	1	magnesiumcitraat/gluconolacton/citroenzuur blaasspoeling	[All]	Blaasspoeling
	magnesiumcitraat/natriumcitraat/citroenzuur blaasspoeling	milliliter	B05CB03	Active	1,234.56	1	magnesiumcitraat/natriumcitraat/citroenzuur blaasspoeling	[All]	Blaasspoeling
	magnesiumgluconaat	milligram	A12CC03, A12CC03, A12CC03	Active	1,234.56	1	magnesiumgluconaat	[All]	Drank;Tablet;Capsule
	magnesiumhydroxide	milligram	A02AA04	Active	1,234.56	1	magnesiumhydroxide	[All]	Kauwtablet
	magnesiumhydroxide/algeldraat kauwtablet	stuk	A02AD01	Active	1,234.56	1	magnesiumhydroxide/algeldraat kauwtablet	[All]	Kauwtablet
	magnesiumhydroxide/algeldraat suspensie voor oraal gebruik	stuk	A02AD01	Active	1,234.56	1	magnesiumhydroxide/algeldraat suspensie voor oraal gebruik	[All]	Suspensie voor oraal gebruik
	magnesiumhydroxide/dimeticon/algeldraat kauwtablet	stuk	A02AF02	Active	1,234.56	1	magnesiumhydroxide/dimeticon/algeldraat kauwtablet	[All]	Kauwtablet
	magnesiumlactaat	milligram	A12CC06	Active	1,234.56	1	magnesiumlactaat	[All]	Tablet
	magnesiumoxide/citroenzuur/picozwavelzuur poeder voor drank	stuk	A06AB58	Active	1,234.56	1	magnesiumoxide/citroenzuur/picozwavelzuur poeder voor drank	[All]	Poeder voor drank
	magnesiumsubcarbonaat/calciumacetaat tablet	stuk	V03AE04	Active	1,234.56	1	magnesiumsubcarbonaat/calciumacetaat tablet	[All]	Tablet
	magnesiumsulfaat	milligram	A12CC02, A12CC02, A12CC02, A06AD04, A12CC02	Active	1,234.56	1	magnesiumsulfaat	[All]	Injectievloeistof;Infusievloeistof;Drank;Poeder voor oraal gebruik;Injectie/infusieoplossing
	magnesiumsulfaat/calciumchloride/glutaminezuur/kaliumchloride/glycine/alanine/aspartinezuur/fenylalanine/isoleucine/leucine/lysine/methionine/natriumacetaat/proline/serine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/glycerofosforzuur emulsie voor infusie	milliliter	B05BA10	Active	1,234.56	1	magnesiumsulfaat/calciumchloride/glutaminezuur/kaliumchloride/glycine/alanine/aspartinezuur/fenylalanine/isoleucine/leucine/lysine/methionine/natriumacetaat/proline/serine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/glycerofosforzuur emulsie voor infusie	[All]	Emulsie voor infusie
	magnesiumsulfaat/calciumchloride/kaliumchloride/glycine/zinksulfaat/glycerofosforzuur/alanine/fenylalanine/isoleucine/leucine/lysine/methionine/natriumacetaat/proline/serine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/middellangeketentriglyceriden/olijfolie, gezuiverd/omega-3-olie, gezuiverd emulsie voor infusie	milliliter	B05BA10	Active	1,234.56	1	magnesiumsulfaat/calciumchloride/kaliumchloride/glycine/zinksulfaat/glycerofosforzuur/alanine/fenylalanine/isoleucine/leucine/lysine/methionine/natriumacetaat/proline/serine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/middellangeketentriglyceriden/olijfolie, gezuiverd/omega-3-olie, gezuiverd emulsie voor infusie	[All]	Emulsie voor infusie
	magnesiumsulfaat/calciumchloride/kaliumchloride/glycine/zinksulfaat/glycerofosforzuur/alanine/fenylalanine/isoleucine/leucine/methionine/natriumacetaat/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/lysine/middellangeketentriglyceriden/olijfolie, gezuiverd/omega-3-olie, gezuiverd emulsie voor infusie	milliliter	B05BA10	Active	1,234.56	1	magnesiumsulfaat/calciumchloride/kaliumchloride/glycine/zinksulfaat/glycerofosforzuur/alanine/fenylalanine/isoleucine/leucine/methionine/natriumacetaat/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/lysine/middellangeketentriglyceriden/olijfolie, gezuiverd/omega-3-olie, gezuiverd emulsie voor infusie	[All]	Emulsie voor infusie
	magnesiumsulfaat/kaliumchloride concentraat voor oplossing voor infusie	milliliter	B05XA16, B05XA30	Active	1,234.56	1	magnesiumsulfaat/kaliumchloride concentraat voor oplossing voor infusie	[All]	Concentraat voor oplossing voor infusie
	magnesiumsulfaat/kaliumchloride infusievloeistof	milliliter	B05BB01	Active	1,234.56	1	magnesiumsulfaat/kaliumchloride infusievloeistof	[All]	Infusievloeistof
	magnesiumsulfaat/kaliumchloride/natriumchloride infusievloeistof	milliliter	B05BB01	Active	1,234.56	1	magnesiumsulfaat/kaliumchloride/natriumchloride infusievloeistof	[All]	Infusievloeistof
	magnesiumsulfaat/kaliumchloride/natriumchloride/glucose infusievloeistof	milliliter	B05BB02	Active	1,234.56	1	magnesiumsulfaat/kaliumchloride/natriumchloride/glucose infusievloeistof	[All]	Infusievloeistof
	magnesiumsulfaat/kaliumchloride/pyridoxine concentraat voor oplossing voor infusie	milliliter	B05X	Active	1,234.56	1	magnesiumsulfaat/kaliumchloride/pyridoxine concentraat voor oplossing voor infusie	[All]	Concentraat voor oplossing voor infusie
	magnesiumsulfaat/kaliumsulfaat/natriumsulfaat concentraat voor drank	milliliter	A06AD10	Active	1,234.56	1	magnesiumsulfaat/kaliumsulfaat/natriumsulfaat concentraat voor drank	[All]	Concentraat voor drank
	mais preparaat	milliliter	Z	Active	1,234.56	1	mais preparaat	[All]	Concentraat voor drank
	mannitol	milligram	B05BC01, V04CX04, V04CX04	Active	1,234.56	1	mannitol	[All]	Infusievloeistof;Poeder voor oraal gebruik;Drank
	mannitol/lactose/saccharose/raffinose drank	milliliter	V04CX	Active	1,234.56	1	mannitol/lactose/saccharose/raffinose drank	[All]	Drank
	mannitol/sorbitol blaasspoeling	milliliter	B05CX10	Active	1,234.56	1	mannitol/sorbitol blaasspoeling	[All]	Blaasspoeling
	maprotiline	milligram	N06AA21	Active	1,234.56	1	maprotiline	[All]	Tablet
	maraviroc	milligram	J05AX09	Active	1,234.56	1	maraviroc	[All]	Tablet
	mazelenvaccin/rubellavaccin/bofvaccin poeder voor suspensie voor injectie	stuk	J07BD52	Active	1,234.56	1	mazelenvaccin/rubellavaccin/bofvaccin poeder voor suspensie voor injectie	[All]	Poeder voor suspensie voor injectie
	mebendazol	milligram	P02CA01	Active	1,234.56	1	mebendazol	[All]	Tablet
	mebeverine	milligram	A03AA04	Active	1,234.56	1	mebeverine	[All]	Capsule met gereguleerde afgifte
	mecasermine	milligram	H01AC03	Active	1,234.56	1	mecasermine	[All]	Injectievloeistof
	meclozine	milligram	R06AE05	Active	1,234.56	1	meclozine	[All]	Tablet
	medroxyprogesteron	milligram	G03DA02, L02AB02, G03AC06	Active	1,234.56	1	medroxyprogesteron	[All]	Tablet;Suspensie voor injectie
	mefloquine	milligram	P01BC02, P01BC02	Active	1,234.56	1	mefloquine	[All]	Tablet;Capsule
	megestrol	milligram	L02AB01	Active	1,234.56	1	megestrol	[All]	Tablet
	melatonine	milligram	N05CH01, N05CH01, N05CH01, N05CH01	Active	1,234.56	1	melatonine	[All]	Tablet met gereguleerde afgifte;Capsule;Tablet;Drank
	melfalan	milligram	L01AA03, L01AA03, L01AA03	Active	1,234.56	1	melfalan	[All]	Poeder voor oplossing voor infusie;Filmomhulde tablet;Infuus
	melkzuur	milligram	D11AX, D11AX	Active	1,234.56	1	melkzuur	[All]	Zalf;Creme
	meloxicam	milligram	M01AC06	Active	1,234.56	1	meloxicam	[All]	Tablet
	memantine	milligram	N06DX01, N06DX01	Active	1,234.56	1	memantine	[All]	Filmomhulde tablet;Drank
	menaquinon 7	microgram	Z	Active	1,234.56	1	menaquinon 7	[All]	Druppels voor oraal gebruik
	meningokokkenvaccin	microgram	J07AH07, J07AH09, J07AH08, J07AH08	Active	1,234.56	1	meningokokkenvaccin	[All]	Suspensie voor injectie;Poeder voor injectievloeistof;Injectievloeistof
	menopauzegonadotrofine	internationale eenheid	G03GA02	Active	1,234.56	1	menopauzegonadotrofine	[All]	Poeder voor injectievloeistof
	mepivacaine	milligram	N01BB03, N01BB03	Active	1,234.56	1	mepivacaine	[All]	Injectievloeistof;Infusievloeistof
	mepivacaine/adrenaline injectievloeistof	milliliter	N01BB53	Active	1,234.56	1	mepivacaine/adrenaline injectievloeistof	[All]	Injectievloeistof
	mepivacaine/bupivacaine injectievloeistof	milliliter	N01BB20	Active	1,234.56	1	mepivacaine/bupivacaine injectievloeistof	[All]	Injectievloeistof
	mepolizumab	milligram	R03DX09, R03DX09	Active	1,234.56	1	mepolizumab	[All]	Poeder voor injectievloeistof;Injectievloeistof
	mercaptamine	milligram	A16AA04, S01XA21, A16AA04	Active	1,234.56	1	mercaptamine	[All]	Capsule;Oogdruppels;Maagsapresistente capsule
	mercapto-ethaansulfonzuur	milligram	V03AF01, V03AF01	Active	1,234.56	1	mercapto-ethaansulfonzuur	[All]	Injectievloeistof;Tablet
	mercaptopurine	milligram	L01BB02, L01BB02, L01BB02	Active	1,234.56	1	mercaptopurine	[All]	Tablet;Suspensie voor oraal gebruik;Capsule
	meropenem	milligram	J01DH02, J01DH02	Active	1,234.56	1	meropenem	[All]	Poeder voor injectie/infusieoplossing;Infusievloeistof
	mesalazine	gram	A07EC02, A07EC02, A07EC02, A07EC02, A07EC02, A07EC02	Active	1,234.56	1	mesalazine	[All]	Zetpil;Maagsapresistente tablet;Klysma;Tablet met gereguleerde afgifte;Granulaat met gereguleerde afgifte;Schuim voor rectaal gebruik
	metamizol	milligram	N02BB02, N02BB02	Active	1,234.56	1	metamizol	[All]	Tablet;Injectievloeistof
	metformine	milligram	A10BA02, A10BA02, A10BA02	Active	1,234.56	1	metformine	[All]	Tablet;Tablet met gereguleerde afgifte;Drank
	metformine/dapagliflozine tablet	stuk	A10BD15	Active	1,234.56	1	metformine/dapagliflozine tablet	[All]	Tablet
	metformine/empagliflozine tablet	stuk	A10BD20	Active	1,234.56	1	metformine/empagliflozine tablet	[All]	Tablet
	metformine/ertugliflozine tablet	stuk	A10BD23	Active	1,234.56	1	metformine/ertugliflozine tablet	[All]	Tablet
	metformine/linagliptine tablet	stuk	A10BD11	Active	1,234.56	1	metformine/linagliptine tablet	[All]	Tablet
	metformine/pioglitazon tablet	stuk	A10BD05	Active	1,234.56	1	metformine/pioglitazon tablet	[All]	Tablet
	metformine/sitagliptine tablet	stuk	A10BD07	Active	1,234.56	1	metformine/sitagliptine tablet	[All]	Tablet
	metformine/vildagliptine tablet	stuk	A10BD08	Active	1,234.56	1	metformine/vildagliptine tablet	[All]	Tablet
	methacholine	milligram	V04CX03	Active	1,234.56	1	methacholine	[All]	Vernevelvloeistof
